DatGeracaoConjuntoDados;NumAno;DscClassificacao;DescricaoCategoria;SigAgente;NumCNPJ;NumOrdemIASC;MdaIndicadorQualidade;MdaIndicadorSatisfacao;MdaIndicadorFidelidade;MdaIndicadorValor;MdaIndicadorConfianca;MdaSatisfacaoR2;MdaFidelidadeR2;MdaValorR2;MdaConfiancaR2;MdaPesoQualidadeInformacao;MdaPesoQualidadeAcesso;MdaPesoQualidadeConfiabilidade;MdaPesoSatisfacaoS1;MdaPesoSatisfacaoS2;MdaPesoSatisfacaoS3;MdaPesoFidelidadeV33;MdaPesoFidelidadeV34;MdaPesoFidelidadeV35;MdaPesoFidelidadeV36;MdaPesoValorV28;MdaPesoValorV29;MdaPesoValorV30;MdaPesoValorV31;MdaPesoValorV91;MdaPesoConfiancaV37;MdaPesoConfiancaV38;MdaPesoConfiancaV39;MdaPesoConfiancaV40;MdaMediaQualidadeInformacaoV15;MdaMediaQualidadeInformacaoV16;MdaMediaQualidadeInformacaoV21;MdaMediaQualidadeInformacaoV22;MdaMediaQualidadeInformacaoV23;MdaMediaQualidadeInformacaoV24;MdaMediaQualidadeInformacaoV90;MdaMediaQualidadeAcessoV10;MdaMediaQualidadeAcessoV11;MdaMediaQualidadeAcessoV12;MdaMediaQualidadeAcessoV17;MdaMediaQualidadeAcessoV19;MdaMediaQualidadeConfiabilidadeV8;MdaMediaQualidadeConfiabilidadeV9;MdaMediaQualidadeConfiabilidadeV13;MdaMediaQualidadeConfiabilidadeV14;MdaMediaQualidadeConfiabilidadeV18;MdaMediaQualidadeConfiabilidadeV20;MdaMediaSatisfacaoS1;MdaMediaSatisfacaoS2;MdaMediaSatisfacaoS3;MdaMediaFidelidadeV33;MdaMediaFidelidadeV34;MdaMediaFidelidadeV35;MdaMediaFidelidadeV36;MdaMediaFidelidadeV93;MdaMediaFidelidadeV94;MdaMediaValorV28;MdaMediaValorV29;MdaMediaValorV30;MdaMediaValorV31;MdaMediaValorV91;MdaMediaValorV92;MdaMediaConfiancaV37;MdaMediaConfiancaV38;MdaMediaConfiancaV39;MdaMediaConfiancaV40;MdaMediaQualidadeInformacao;MdaMediaQualidadeAcesso;MdaMediaQualidadeConfiabilidade;MdaMediaQualidade;MdaMediaSatisfacao;MdaMediaFidelidade;MdaMediaValor;MdaMediaConfianca;MdaDsvPadQualidadeInformacaoV15;MdaDsvPadQualidadeInformacaoV16;MdaDsvPadQualidadeInformacaoV21;MdaDsvPadQualidadeInformacaoV22;MdaDsvPadQualidadeInformacaoV23;MdaDsvPadQualidadeInformacaoV24;MdaDsvPadQualidadeInformacaoV90;MdaDsvPadQualidadeAcessoV10;MdaDsvPadQualidadeAcessoV11;MdaDsvPadQualidadeAcessoV12;MdaDsvPadQualidadeAcessoV17;MdaDsvPadQualidadeAcessoV19;MdaDsvPadQualidadeConfiabilidadeV8;MdaDsvPadQualidadeConfiabilidadeV9;MdaDsvPadQualidadeConfiabilidadeV13;MdaDsvPadQualidadeConfiabilidadeV14;MdaDsvPadQualidadeConfiabilidadeV18;MdaDsvPadQualidadeConfiabilidadeV20;MdaDsvPadSatisfacaoS1;MdaDsvPadSatisfacaoS2;MdaDsvPadSatisfacaoS3;MdaDsvPadFidelidadeV33;MdaDsvPadFidelidadeV34;MdaDsvPadFidelidadeV35;MdaDsvPadFidelidadeV36;MdaDsvPadFidelidadeV93;MdaDsvPadFidelidadeV94;MdaDsvPadValorV28;MdaDsvPadValorV29;MdaDsvPadValorV30;MdaDsvPadValorV31;MdaDsvPadValorV91;MdaDsvPadValorV92;MdaDsvPadConfiancaV37;MdaDsvPadConfiancaV38;MdaDsvPadConfiancaV39;MdaDsvPadConfiancaV40;MdaDsvPadQualidadeInformacao;MdaDsvPadQualidadeAcesso;MdaDsvPadQualidadeConfiabilidade;MdaDsvPadQualidade;MdaDsvPadSatisfacao;MdaDsvPadFidelidade;MdaDsvPadValor;MdaDsvPadConfianca;MdaCoeficienteQualidadeValor;MdaCoeficienteQualidadeSatisfacao;MdaCoeficienteValorSatisfacao;MdaCoeficienteQualidadeConfianca;MdaCoeficienteSatisfacaoConfianca;MdaCoeficienteConfiancaFidelidade;MdaCoeficienteSatisfacaoFidelidade;QtdSexoV11;QtdSexoV12;QtdFaixaEtariaV21;QtdFaixaEtariaV22;QtdFaixaEtariaV23;QtdFaixaEtariaV24;QtdFaixaEtariaV25;QtdFaixaEtariaV26;QtdFaixaEtariaV27;QtdFaixaEtariaV28;QtdFaixaEtariaV29;QtdEscolaridadeV31;QtdEscolaridadeV32;QtdEscolaridadeV33;QtdEscolaridadeV34;QtdEscolaridadeV35;QtdEscolaridadeV36;QtdEscolaridadeV37;QtdEscolaridadeV38;QtdEscolaridadeV39;QtdRendaV41;QtdRendaV42;QtdRendaV43;QtdRendaV44;QtdRendaV45;QtdRendaV46;QtdRendaV47
13/06/2023;2017;Concessionária;Norte;Amazonas Energia;2,34E+12;49;52,31;45,89;13,72;15,2;40,04;0,6234;0,1809;6,00E-03;0,5103;0,88208721;0,91802557;0,88846776;0,81344876;0,84442015;0,82840637;;0,96101245;0,97946625;0,97514922;;0,93402608;0,93935197;0,94515853;;0,86405274;0,90213349;0,8850806;0,87615472;5,528302;5,234375;5,746032;5,628931;5,90625;6,934375;;5,178914;5,597444;6,853035;8,03125;5,427673;4,903125;4,440625;5,677419;5,955975;4,39375;4,984375;5,040625;5,34375;5;;2,428125;2,140625;2,137931;;;;2,43125;2,415625;2,258675;;;4,15;4,38125;4,95;4,930818;5,829711;6,217663;5,059212;5,702195;5,128125;2,23556;2,368517;4,603017;2,274;2,318;1,959;2,185;2,143;1,897;;2,327;2,646;2,225;1,907;2,028;2,265;2,505;2,362;2,18;2,353;2,629;2,325;2,098;2,131;;2,19;1,912;1,93;;;;1,671;1,807;1,563;;;2,024;1,858;1,934;1,82;1,541;1,667;1,657;1,454;1,81;1,954;1,578;1,683;7,78E-02;0,7469;0,199;0,3518;0,3977;0,2428;0,2144;91;229;1;8;57;80;69;58;47;0;0;0;104;16;20;118;13;49;0;0;17;127;162;11;2;1;0
13/06/2023;2017;Concessionária;Norte;Energisa Tocantins;2,51E+13;50;52,61;45,15;17,12;22,88;37,33;0,4567;0,2191;4,70E-03;0,2461;0,88020918;0,93455282;0,93830319;0,82117631;0,83492072;0,74807883;;0,90984063;0,90031048;0,94481104;;0,94360367;0,90931802;0,94905982;;0,60941692;0,67503987;0,67081944;0,72412573;5,99375;4,121875;3,918919;6,065625;5,328125;5,2125;;5,93125;6,834375;7,18125;6,103125;5,090625;6,44375;6,553125;5,853125;5,784375;5,165625;5,203125;4,984375;5,15;5,053125;;2,535948;2,483871;2,599359;;;;2,984326;3,075;3,119122;;;5,825;3,366771;5,628125;2,878125;5,106799;6,228125;5,833854;5,722926;5,0625;2,539726;3,059483;4,424505;1,763;2,097;2,126;1,7;1,635;1,783;;1,598;1,517;1,315;1,696;1,644;1,608;1,549;1,695;1,691;1,837;1,549;2,119;1,424;2,066;;1,325;1,32;1,275;;;;1,377;1,318;1,236;;;1,855;1,927;1,766;2,065;1,09;1,214;1,268;1,095;1,496;1,2;1,224;1,278;-6,85E-02;0,6756;2,80E-02;0,299;0,2273;4,90E-02;-0,4514;127;193;2;21;64;77;51;47;58;0;0;0;37;67;41;106;27;42;0;0;10;138;167;5;0;0;0
13/06/2023;2017;Concessionária;Norte;CEA;5,97E+12;51;42,81;38,68;19,94;26,21;36,11;0,5786;0,16;0,0872;0,5767;0,88580348;0,93461754;0,91445432;0,81204963;0,86741922;0,80389301;;0,91762796;0,9602926;0,94061414;;0,87877291;0,89008838;0,893862;;0,82560519;0,87392098;0,87313075;0,84339948;4,530364;4,502024;5,68018;4,697959;4,600806;5,68;;4,444444;4,748988;5,568465;5,64257;4,300813;4,528;4,472;4,824561;5,081633;4,152;4,955645;4,384;4,807229;4,226721;;2,896;2,650602;2,844;;;;3,464;3,289157;3,324;;;4,209677;4,044715;4,272358;4,479339;4,948556;4,941056;4,668973;4,852862;4,47265;2,796867;3,359052;4,251522;2,333;2,428;2,036;2,313;2,33;2,177;;2,221;2,372;2,307;2,427;2,119;2,253;2,252;2,159;2,166;2,304;2,368;2,295;2,212;2,143;;1,915;1,826;1,954;;;;1,925;1,778;1,94;;;2,053;2,062;2,122;2,07;1,735;1,691;1,603;1,528;1,835;1,783;1,669;1,774;0,2952;0,5853;0,3284;0,4184;0,396;0,2377;0,1871;96;154;0;10;55;53;62;41;29;0;0;0;78;22;16;85;13;36;0;0;42;60;121;22;4;1;0
13/06/2023;2017;Permissionária;Permissionárias acima de 10 mil unidades consumidoras;Cergal;8,64E+13;1;86,45;86,76;60,83;45,22;86,39;0,5072;0,2303;0,1414;0,4827;0,89572308;0,91358131;0,91458725;0,79375243;0,74813819;0,79034578;;0,76141437;0,90427104;0,88537542;;0,89500633;0,94919241;0,96452993;;0,88479024;0,90599073;0,89981195;0,83123311;8,041096;8,416107;9,130435;7,895833;7,757143;8,873333;;9,248276;9,292857;9,433566;8,506667;8,9;8,973333;9,013423;8,505263;9,094203;8,837838;9,006944;8,873333;9,120805;8,446667;;5,693333;6,526667;7,093333;;;;5,126667;5,026667;5,060403;;;8,671141;8,68;9,066667;8,673469;8,352325;9,076273;8,905167;8,777922;8,813602;6,437778;5,071245;8,772819;2,506;1,984;1,492;2,587;2,441;1,72;;1,121;1,09;1,007;2,334;1,607;1,4;1,424;1,802;1,315;1,563;1,557;1,611;1,204;1,539;;3,113;2,664;2,309;;;;1,908;1,817;1,777;;;1,599;1,623;1,213;1,639;1,649;1,071;1,048;1,141;1,133;2,282;1,716;1,336;0,3761;0,5429;0,2707;0,3711;0,3809;0,2816;0,2421;54;96;0;11;19;18;39;32;31;0;0;0;67;24;9;40;1;9;0;0;20;70;51;7;2;0;0
13/06/2023;2017;Permissionária;Permissionárias até 10 mil unidades consumidoras;Coopermila;7,56E+13;2;87,86;85,31;63,47;49,93;87,38;0,6251;0,2473;0,1024;0,7594;0,84077722;0,90518811;0,92450383;0,84917334;0,8413653;0,80490751;;0,72450307;0,86335073;0,78835267;;0,72146818;0,90154638;0,89872003;;0,9723836;0,94243502;0,94543977;0,93907501;8,204545;8,622222;9,175;8,222222;8,681818;8,933333;;9,068182;9,488372;9,488372;9,377778;9;8,6;8,8;8,64;9;8,844444;8,8;8,644444;8,977778;8,4;;6,088889;6,688889;7,311111;;;;5,533333;5,4;5,555556;;;8,577778;8,755556;9,066667;9,066667;8,639857;9,284541;8,780741;8,901713;8,674074;6,696296;5,496296;8,866667;1,778;1,922;1,506;2,12;1,474;1,629;;1,601;0,808;0,986;0,984;1,414;1,232;1,455;1,769;1,692;1,364;2,029;1,734;1,158;1,543;;2,93;2,476;2,53;;;;1,618;1,483;1,618;;;1,725;1,811;1,232;1,355;1,296;0,933;0,93;0,934;1,232;2,089;1,321;1,456;0,32;0,6424;0,2641;0,452;0,4689;0,2467;0,2679;19;26;0;4;10;11;8;3;9;0;0;0;28;2;0;13;1;1;0;0;0;21;20;3;1;0;0
13/06/2023;2017;Permissionária;Permissionárias até 10 mil unidades consumidoras;Ceral-Dis;1,05E+13;3;82,12;83,71;40,71;24,41;80,16;0,5218;0,1452;0,0111;0,285;0,92264852;0,96989585;0,958966;0,8105315;0,86384813;0,49005985;;0,89143195;0,96490904;0,96380951;;0,98052476;0,96916983;0,97599192;;0,87255378;0,94068839;0,93080204;0,91116176;8,229167;8;8,3125;8,375;8,367347;8,510204;;8,541667;8,595745;8,55102;8,428571;8,478261;8,285714;8,387755;8,477273;8,416667;8,166667;8,361702;8,755102;8,489796;8,244898;;4,77551;4,632653;4,591837;;;;3,122449;3,22449;3,244898;;;8,285714;8,142857;8,204082;8,229167;8,299036;8,519053;8,349296;8,389128;8,496599;4,666667;3,197279;8,215455;1,432;1,696;1,294;1,166;0,906;1,371;;1,29;1,093;1,243;1,275;1,132;1,607;1,336;1,109;1,441;1,841;1,249;1,283;1,139;1,347;;3,023;2,998;3,006;;;;1,703;1,649;1,64;;;1,118;1,354;1,258;1,311;1,07;1,07;1,179;1,052;0,903;2,828;1,623;1,154;0,1052;0,7176;-0,1642;0,3073;0,2698;0,2464;0,1968;15;34;1;0;12;10;10;4;12;0;0;0;18;5;0;10;0;16;0;0;3;5;27;10;4;0;0
13/06/2023;2017;Permissionária;Permissionárias acima de 10 mil unidades consumidoras;Ceriluz;8,77E+13;4;75,53;82,13;65,9;56,18;79,04;0,3777;6,73E-02;2,66E-02;0,5019;0,92818562;0,95799368;0,94047858;0,82480111;0,49882924;0,7472263;;0,79323875;0,92624632;0,80357016;;0,81831177;0,85898199;0,7633779;;0,79388195;0,77572728;0,66592976;0,75738659;7,587302;8,238095;7,903226;6,793651;7,163934;8,174603;;8,269841;7,888889;8,444444;7,936508;7,587302;8;7,571429;7,045455;7,984127;7,809524;7,904762;8,603175;8,603175;8,015873;;6,919355;6,825397;7,063492;;;;5,857143;6,253968;6,047619;;;7,920635;7,904762;8,533333;8,16129;7,643469;8,025397;7,719216;7,796027;8,407407;6,936081;6,05291;8,130005;1,872;1,748;2,085;2,573;2,451;1,756;;1,677;1,779;1,749;1,759;1,973;1,524;1,766;1,276;1,755;1,908;1,72;1,185;1,086;1,301;;1,817;1,914;1,857;;;;1,49;1,596;1,475;;;0,989;1,316;1,518;1,658;1,664;1,378;1,142;1,314;0,833;1,569;1,239;1,022;0,1631;0,5283;0,2323;0,4588;0,2976;0,1749;0,1225;26;37;0;2;9;9;8;15;20;0;0;0;44;7;3;5;0;4;0;0;5;26;29;3;0;0;0
13/06/2023;2017;Permissionária;Permissionárias acima de 10 mil unidades consumidoras;Creluz-D;9,20E+13;5;76,9;81,71;58,08;43,07;80,48;0,3051;0,1045;6,67E-02;0,5138;0,88835466;0,89473105;0,93227791;0,75306252;0,83504767;0,49600178;;0,739797;0,884359;0,90257726;;0,91452559;0,90805368;0,95395974;;0,91351296;0,84825358;0,88287654;0,89762255;7,520548;7,361111;7,664234;6,979167;6,839416;8,618056;;8,020408;8,107143;9;8,306122;7,941748;8,366667;8,067114;7,287356;7,904255;7,78;8,506757;8,550336;8,543624;7,736486;;6,159722;6,133803;6,373239;;;;5,04698;4,785235;4,8;;;8,414966;8,02027;8,458904;8,067568;7,497088;8,275084;7,985358;7,919177;8,276815;6,222255;4,877405;8,240427;1,865;1,633;1,692;1,898;1,991;0,983;;0,927;1,184;0,934;1,364;1,225;1,245;1,621;1,263;1,153;1,501;1,229;1,195;1,359;1,239;;1,645;1,766;1,701;;;;1,922;1,819;1,883;;;1,295;1,102;1,221;1,191;1,204;0,873;0,933;0,908;0,887;1,439;1,735;1,066;-0,2582;0,5573;0,1571;0,4826;0,3286;0,2415;9,95E-02;56;94;0;9;29;37;36;22;17;0;0;0;93;9;5;32;5;6;0;0;41;83;25;1;0;0;0
13/06/2023;2017;Permissionária;Permissionárias acima de 10 mil unidades consumidoras;Coprel;9,07E+13;6;78,85;80,79;61,94;40,76;78,82;0,3174;0,2885;3,40E-03;0,574;0,92971893;0,9521251;0,94841696;0,82065821;0,77919118;0,67694723;;0,87241846;0,93055233;0,90621697;;0,90110352;0,9343036;0,87142747;;0,83562607;0,83594375;0,82096106;0,86152375;7,347518;8,114094;8,292857;7,458904;7,4375;8,302013;;8,328571;8,464286;8,666667;8,402685;8,167883;8,127517;7,793333;7,935484;8,059701;8,315436;8,070423;8,393333;8,453333;7,913333;;6,452703;6,483221;6,786667;;;;4,693333;4,6;4,716216;;;7,986577;8,02027;8,353741;8,02069;7,825481;8,406018;8,050316;8,093938;8,253333;6,574197;4,66985;8,09532;2,452;1,927;1,685;2,38;2,385;1,885;;1,728;1,64;1,618;1,609;1,612;1,636;2,115;1,666;1,809;1,715;2,123;1,451;1,344;1,497;;2,529;2,558;2,459;;;;2,231;1,817;1,897;;;1,546;1,539;1,399;1,62;1,765;1,362;1,459;1,441;1,085;2,272;1,788;1,281;5,80E-02;0,5611;1,75E-02;0,4685;0,3785;0,3107;0,2916;63;87;0;8;29;32;27;32;22;0;0;0;75;17;10;33;5;10;0;0;20;62;59;7;0;0;2
13/06/2023;2017;Permissionária;Permissionárias até 10 mil unidades consumidoras;Coorsel;8,64E+13;7;84,92;80,68;50,08;42,27;80,58;0,6584;0,3112;8,22E-02;0,5612;0,90112198;0,91000848;0,94590859;0,82769325;0,82783129;0,84834772;;0,81808086;0,88473288;0,89082407;;0,8470604;0,94183317;0,93709171;;0,89810154;0,91007554;0,89979908;0,87647104;7,712329;8,026846;8,920863;7,606897;7,5625;8,286667;;8,957746;9,006897;9,268966;9,253333;8,879433;8,766667;8,813333;9,009901;8,769784;8,806667;8,761905;8,266667;8,606667;7,919463;;4,805369;5,375839;6,281879;;;;5,02;4,72;4,693333;;;8,06;8,16;8,593333;8,194631;8,01935;9,073275;8,821376;8,638;8,264265;5,487696;4,811111;8,251991;2,601;2,231;1,639;2,347;2,465;2,187;;1,545;1,383;1,434;1,194;1,44;1,472;1,547;1,212;1,818;1,505;2,025;1,763;1,488;1,709;;2,806;2,755;2,622;;;;1,785;1,623;1,667;;;1,785;1,883;1,533;1,985;1,851;1,131;1,162;1,269;1,381;2,357;1,535;1,61;0,2866;0,7014;0,2088;0,4075;0,3742;0,2967;0,3119;59;91;3;5;20;35;29;29;29;0;0;0;94;20;5;21;2;8;0;0;23;55;61;11;0;0;0
13/06/2023;2017;Permissionária;Permissionárias acima de 10 mil unidades consumidoras;Coopera;8,36E+13;8;84,05;80,59;50,33;41,69;79,51;0,57;0,0373;0,0112;0,5131;0,90894483;0,92732517;0,91395147;0,77527782;0,80280681;0,84086897;;0,93348015;0,98237029;0,97042257;;0,94930459;0,97804058;0,980541;;0,92224128;0,89967971;0,84814956;0,92164472;8,193333;8,02;8,574324;8,067114;8,106667;8,275168;;8,671141;8,912162;9,122449;8,473333;8,46;9,046667;8,96;8,52;8,510067;8,573333;8,92517;8,713333;8,073333;8;;5,746667;5,4;5,453333;;;;4,9;4,726667;4,633333;;;8,174497;8,006667;8,463087;8;8,206101;8,727817;8,755873;8,563264;8,262222;5,533333;4,753333;8,161063;1,562;1,778;1,371;1,678;1,635;1,532;;1,282;1,129;0,982;1,65;1,224;1,045;1,092;1,689;1,272;1,348;1,386;1,439;1,216;1,259;;2,512;2,854;2,799;;;;1,92;1,783;1,747;;;1,36;1,569;1,303;1,475;1,245;0,943;0,866;0,933;1,051;2,622;1,76;1,283;0,1056;0,6839;0,25;0,3952;0,3734;5,09E-02;0,1272;51;99;0;14;21;26;31;42;16;0;0;0;94;11;7;31;3;4;0;0;8;61;76;5;0;0;0
13/06/2023;2017;Permissionária;Permissionárias acima de 10 mil unidades consumidoras;Coopercocal;8,65E+13;9;83,08;80,03;49,22;39,29;79,64;0,417;0,0504;4,00E-04;0,459;0,86643168;0,8823673;0,89802986;0,64900573;0,88663363;0,82087083;;0,95174896;0,98406732;0,97844234;;0,90266044;0,96767392;0,97050993;;0,86566216;0,90553686;0,89973109;0,89474374;7,76;8,293333;8,530201;7,86;7,813333;8,295302;;8,630872;8,930556;9,310345;8,58;8,066667;8,806667;8,706667;8,455285;8,306667;8,493333;8,986486;8,98;8,006667;7,798658;;5,566667;5,3;5,426667;;;;4,813333;4,426667;4,386667;;;8,209459;8,191781;8,557823;7,710345;8,092028;8,703688;8,625851;8,473856;8,261775;5,431111;4,542222;8,167352;1,45;1,473;1,24;1,381;1,363;1,522;;1,353;1,174;0,886;1,312;1,151;0,981;1,218;0,985;1,248;0,841;1,29;1,339;1,207;1,17;;2,673;2,905;2,829;;;;1,628;1,636;1,613;;;1,59;1,747;1,337;1,65;0,994;0,825;0,701;0,74;0,97;2,724;1,539;1,41;-0,0206;0,6383;0,1113;0,3703;0,3792;0,1248;0,1246;51;99;1;6;12;34;33;41;23;0;0;0;88;15;7;29;4;7;0;0;3;50;84;13;0;0;0
13/06/2023;2017;Permissionária;Permissionárias até 10 mil unidades consumidoras;Cergapa;1,23E+12;10;86,73;79,69;48,84;40,44;81,01;0,6772;0,4199;0,165;0,4927;0,81622249;0,904144;0,94721335;0,81503067;0,69809041;0,77234498;;0,70847922;0,90720264;0,88579726;;0,89945343;0,96259561;0,96086952;;0,85959963;0,9002558;0,89802187;0,8965724;8,047619;8,428571;8,961538;8,31746;7,95082;8,460317;;8,983051;9;9,180328;9,222222;8,966102;8,936508;8,730159;9,052632;8,909091;8,730159;9,253968;8,52381;8,539683;7,467742;;4,47619;5,460317;6,063492;;;;4,904762;4,539683;4,492063;;;7,983871;8,213115;8,777778;8,177419;8,361054;9,070341;8,935419;8,788938;8,177078;5,333333;4,645503;8,288046;2,217;2,006;1,107;2,07;2,196;1,95;;1,408;1,492;1,386;1,486;1,332;1,401;1,677;0,983;1,359;1,599;1,481;1,693;1,605;1,873;;2,764;2,833;2,621;;;;1,847;1,712;1,674;;;1,955;1,696;1,211;1,862;1,424;1,162;1,122;1,094;1,316;2,286;1,639;1,493;0,4061;0,6072;0,3293;0,3334;0,3877;0,3461;0,3565;22;41;0;3;4;14;12;12;18;0;0;0;44;8;1;7;0;3;0;0;12;21;27;3;0;0;0
13/06/2023;2017;Permissionária;Permissionárias acima de 10 mil unidades consumidoras;Cermissões;9,71E+13;11;71,98;79,09;56,11;39,38;75,16;0,2086;0,2378;0,0309;0,5501;0,9602304;0,95350656;0,94239929;0,7910449;0,7204541;0,68119398;;0,8193982;0,91216765;0,84911051;;0,84964496;0,86815339;0,81349499;;0,81747569;0,76990895;0,77772637;0,77024236;6,236486;7,2;7,912162;6,146667;6,226667;7,866667;;8,060811;7,47651;8,28;7,9;7,351351;7,78;7,433333;7,444444;7,751724;7,48;8,293333;8,04;8,226667;8,093333;;6,053333;5,826667;6,286667;;;;4,16;4,693333;4,786667;;;7,793333;7,573333;8,040541;7,646259;6,931441;7,813734;7,697139;7,480772;8,12;6,055556;4,546667;7,763366;2,703;2,308;2,18;3,112;2,881;2,042;;1,901;2,379;2,073;2,039;2,455;1,745;1,919;1,356;2,116;2,135;1,801;1,662;1,21;1,328;;2,345;2,43;2,361;;;;1,78;1,63;1,834;;;1,467;1,577;1,853;1,794;2,167;1,776;1,363;1,687;1,031;2,048;1,474;1,31;-0,1758;0,4571;0,1124;0,5109;0,3516;0,2139;0,3322;63;87;0;7;20;24;38;35;26;0;0;0;86;13;6;37;3;5;0;0;18;90;33;4;1;3;1
13/06/2023;2017;Permissionária;Permissionárias acima de 10 mil unidades consumidoras;Ceraçá;9,36E+12;12;71,18;78,7;56,03;43,93;78,97;0,5193;0,2033;4,43E-02;0,5581;0,91069558;0,90403429;0,94817949;0,81238817;0,85334593;0,82381823;;0,86045152;0,89851415;0,90814673;;0,9371088;0,93016323;0,9480765;;0,87792381;0,86057537;0,89321343;0,87362472;6,822222;6,306667;7,269231;6,924242;6,906977;7,993197;;7,37234;7,174312;8,378641;7,66;7,408602;7,613333;7,286667;8,045455;7,505263;7,026667;7,97931;8,286667;8,2;7,761905;;6,061644;5,616438;6,445946;;;;5,22;4,693333;4,946667;;;8,117241;8,027778;8,210884;8,068966;7,037089;7,598779;7,576116;7,403995;8,082857;6,041343;4,953333;8,106217;1,976;1,795;1,899;1,968;2,166;1,645;;1,488;1,519;1,136;1,938;1,631;1,613;1,908;0,831;1,626;1,683;1,508;1,107;1,147;1,328;;1,915;1,72;1,844;;;;1,809;1,802;1,6;;;1,359;1,209;1,352;1,185;1,481;1,283;1,149;1,2;0,991;1,623;1,63;1,119;-0,2104;0,7221;0,1288;0,4118;0,4057;0,2145;0,2677;80;70;1;6;29;24;40;25;25;0;0;0;89;12;3;29;3;14;0;0;13;81;50;5;1;0;0
13/06/2023;2017;Permissionária;Permissionárias acima de 10 mil unidades consumidoras;Cooperluz;9,58E+13;13;70,99;78,14;56,7;45,24;74,58;0,3789;6,44E-02;4,10E-03;0,5657;0,92096085;0,92175763;0,93280287;0,74141255;0,71905303;0,72562137;;0,79777019;0,8876155;0,76758803;;0,90541022;0,83991;0,74725229;;0,7703051;0,84083552;0,8066016;0,81746047;6,636986;7,586667;8,100671;6,358108;6,893333;7,713333;;7,680556;7,363014;8,155405;7,346667;7,184397;7,446667;7,146667;7,951613;7,387324;7,221477;7,27972;8,073333;8,333333;7,693333;;6,006711;5,84;6,506667;;;;4,88;5,133333;5,233333;;;7,677852;7,483221;8,162162;7,537415;7,21485;7,546008;7,405578;7,388812;8,033333;6,117793;5,082222;7,715163;2,441;1,918;1,67;2,544;2,262;1,804;;1,92;2,056;1,91;2,247;2,107;1,724;1,971;1,234;1,82;2,095;2,163;1,366;1,197;1,385;;2,227;2,262;2,013;;;;1,501;1,531;1,552;;;1,297;1,54;1,726;1,773;1,745;1,571;1,371;1,445;0,96;1,777;1,269;1,285;-6,37E-02;0,6148;7,10E-02;0,469;0,3486;0,1304;0,1555;57;93;0;10;33;23;29;25;30;0;0;0;83;10;2;36;6;13;0;0;16;78;51;4;1;0;0
13/06/2023;2017;Permissionária;Permissionárias até 10 mil unidades consumidoras;Certrel;7,66E+13;14;79,08;77,96;44,87;43,87;76,57;0,5869;0,3192;8,08E-02;0,5877;0,92183802;0,92072931;0,90886022;0,75032984;0,86200174;0,81470629;;0,86745691;0,94800538;0,93009498;;0,86411766;0,92727086;0,91713865;;0,87955598;0,90187388;0,90696885;0,92153654;7,597315;7,959184;8,027397;7,202703;7,406897;8,006711;;8,635135;8,60274;8,90411;8,106667;8,076923;8,24;8,213333;8,153846;8,282759;7,993333;8,251701;8,44;8,066667;7,573333;;4,77551;5;5,322148;;;;5,293333;4,813333;4,758389;;;7,82;7,765101;8,386667;7,59589;7,700035;8,465115;8,189162;8,118104;8,026667;5,032553;4,955019;7,891914;1,996;1,903;2,043;2,142;2,038;1,988;;1,443;1,649;1,25;1,908;1,559;1,649;1,782;1,706;1,464;1,859;1,942;1,472;1,514;1,607;;2,763;3,037;3,086;;;;1,789;1,607;1,666;;;1,73;1,957;1,523;1,899;1,595;1,208;1,291;1,253;1,24;2,715;1,522;1,605;0,2842;0,5851;0,3439;0,4194;0,4041;0,2705;0,3307;51;99;0;5;23;29;30;31;32;0;0;0;80;11;7;35;5;12;0;0;8;55;75;12;0;0;0
13/06/2023;2017;Permissionária;Permissionárias acima de 10 mil unidades consumidoras;Cersul;8,65E+13;15;81,65;77,52;51,62;39,71;77,5;0,7273;1,16E-02;1,70E-03;0,6278;0,89708522;0,93474713;0,92938119;0,84202813;0,89408074;0,85555212;;0,87774767;0,96715613;0,96169522;;0,92308166;0,96655972;0,96237111;;0,92963514;0,91703237;0,92863118;0,93263047;8,04;7,853333;8,406667;8,113333;8,167785;7,88;;8,581081;8,40411;8,849315;8,38;8,36;8,533333;8,32;8,285714;8,213333;8,386667;8,926174;8,14;7,94;7,853333;;5,52;5,68;5,726667;;;;4,706667;4,54;4,48;;;7,872483;7,853333;8,126667;8,046667;8,076853;8,514901;8,444204;8,345319;7,977778;5,642222;4,575556;7,974787;1,258;1,664;1,337;1,201;1,184;1,871;;1,326;1,633;1,119;1,487;1,137;1,151;1,363;1,587;1,278;1,247;1,037;1,484;1,471;1,287;;2,506;2,781;2,763;;;;1,736;1,653;1,613;;;1,68;1,594;1,401;1,406;1,18;0,979;0,992;0,965;1,222;2,516;1,584;1,41;4,17E-02;0,8397;0,1144;0,4108;0,4132;6,21E-02;0,0141;52;98;0;4;25;23;29;39;30;0;0;0;97;5;2;30;4;12;0;0;14;50;72;12;1;1;0
